3d4dc0a6-cb52-4659-a636-b16283ad787f,Where can we find the poll on the first exam?,18563b1e-a467-44b3-aed7-3607a1acd712,001,c86c8c8d-dca6-41cd-a010-a83e40d93e75,CLIMATE 102,Extreme Weather,2bde00bc-7d8b-4163-b1e8-ae4446235ea7,Student,019c1735-3440-4c86-aaed-9738a3e059d3,On Canvas -> assignments. Under common good subsection.,2019-02-20 15:21:51,b8cf02eb-77a4-4655-983b-44734f4d74c0,Faculty
7bbfc73c-2075-49d7-b533-7d51f826995d,question slide is still hidden,18563b1e-a467-44b3-aed7-3607a1acd712,001,c86c8c8d-dca6-41cd-a010-a83e40d93e75,CLIMATE 102,Extreme Weather,d2223782-8abf-49e8-a2e7-dcb404560d86,Student,0245be90-f357-4e4b-9a25-601dde7f652f,Refresh. I have unhidden.,2019-01-30 15:18:01,b8cf02eb-77a4-4655-983b-44734f4d74c0,Faculty
f57cac8c-04b3-4a78-afb7-7890487b6c97,when will there be more common good points offered,a1229243-96ae-4a14-802b-6a6f99d579df,001,c86c8c8d-dca6-41cd-a010-a83e40d93e75,CLIMATE 102,Extreme Weather,43ba261c-14c1-4b17-8d50-12a01e74d66c,Student,024e1e68-d0b0-40fd-b521-fb5706259886,"Unfortunately, Austin and I do not know when they'll be offered, but more are coming.",2018-11-30 15:41:36,a514d910-d884-4adb-97f6-894ab9bf1c02,Faculty
8303787d-5534-4133-a674-b6cf941a1efe,Is it possible to re-open the pool? I was not able to see the picture until now. Thanks,a1229243-96ae-4a14-802b-6a6f99d579df,001,c86c8c8d-dca6-41cd-a010-a83e40d93e75,CLIMATE 102,Extreme Weather,d54ac6a7-718f-4832-b39f-d9bb15d29db5,Student,027277ee-692d-4e96-be4a-e35e982ccf26,It should be open now!,2018-11-14 15:09:30,1d854718-14d2-4e81-b8e0-b5774aae35e0,Faculty
6cc10a96-5bad-4662-9f4a-2ba3c1f20ad6,what is happening ,18563b1e-a467-44b3-aed7-3607a1acd712,001,c86c8c8d-dca6-41cd-a010-a83e40d93e75,CLIMATE 102,Extreme Weather,20843146-6e2a-4441-a196-07a5b4af21d1,Student,027b71d0-8066-48ee-91d1-5eac9f96457d,,2019-01-25 15:12:42,b8cf02eb-77a4-4655-983b-44734f4d74c0,Faculty
817d5f21-ad61-4829-9d1d-de045d9ec75b,"If you were to plot the specific humidity on this graph, it would be a horizontal line right?",a1229243-96ae-4a14-802b-6a6f99d579df,001,c86c8c8d-dca6-41cd-a010-a83e40d93e75,CLIMATE 102,Extreme Weather,e6544e58-7a4f-43d0-80d0-02eafa0df9a8,Student,02e0e3e7-6175-47af-8df1-b2c955345c07,"Yes it would, until we reach saturation. When we reach saturation we will begin to lose water vapor due to condensation.",2018-09-26 14:38:54,1d854718-14d2-4e81-b8e0-b5774aae35e0,Faculty
b36bec4a-06ce-4d5e-8ae5-aac356fa4c44,"For Friday's homework, do the ""General Circulation"" or the ""Atmospheric Layer"" homework questions pertain to the reading (pg. 4-13)? Which one should we do? Should we wait until Monday to answer the homework questions?",18563b1e-a467-44b3-aed7-3607a1acd712,001,c86c8c8d-dca6-41cd-a010-a83e40d93e75,CLIMATE 102,Extreme Weather,2bde00bc-7d8b-4163-b1e8-ae4446235ea7,Student,02fc4a2a-1723-404e-8815-c7f9a7a0ee2c,"The first assignment was ""Atmospheric Basics"" and was not correctly available for students on course.work until Thursday night. This has been fixed now. All homework assignments until the first exam are not due until the Monday of first exam week.",2019-01-11 16:21:08,b8cf02eb-77a4-4655-983b-44734f4d74c0,Faculty
fc9b9a6c-b151-422e-a685-6bfe2ba058c5,"How do we know which side of the slope to add the angle, and which side to subtract?",18563b1e-a467-44b3-aed7-3607a1acd712,001,c86c8c8d-dca6-41cd-a010-a83e40d93e75,CLIMATE 102,Extreme Weather,d176f899-e541-4bab-9cd5-b7bc7150fa89,Student,0308f53d-2545-4868-a776-df2257d14be4,How would one know when a south-facing slope is towards the sun?,2019-01-23 15:47:38,12176e84-d865-4d90-aca8-70e7b0a60e64,Student
25816017-3a85-4eab-b0be-72e6c707839f,can you zoom the camera in?,a1229243-96ae-4a14-802b-6a6f99d579df,001,c86c8c8d-dca6-41cd-a010-a83e40d93e75,CLIMATE 102,Extreme Weather,dd316280-56da-4f82-94ad-3df1b48e5068,Student,03111681-1527-4991-8166-7e4c8c528dc7,no I can't see the powerpoint on screen well,2018-10-31 14:03:17,dd316280-56da-4f82-94ad-3df1b48e5068,Student
e9a295a6-db1e-4a48-8e75-869b99fa7a64,So we'll have good weather for the Penn State game?,a1229243-96ae-4a14-802b-6a6f99d579df,001,c86c8c8d-dca6-41cd-a010-a83e40d93e75,CLIMATE 102,Extreme Weather,955cd71f-a639-42ea-86cc-ca704cc78e46,Student,031ea9d1-f7f6-48eb-ad9d-1bbcf20cbba1,Yes!,2018-11-02 14:06:51,1d854718-14d2-4e81-b8e0-b5774aae35e0,Faculty
8ecefced-7b45-4de9-8334-c4fc63daf05f,What makes the air unstable?,18563b1e-a467-44b3-aed7-3607a1acd712,001,c86c8c8d-dca6-41cd-a010-a83e40d93e75,CLIMATE 102,Extreme Weather,85cf2211-1c64-49c1-8416-525107ce5f3a,Student,03379ba0-8b50-46d9-869a-956e330001ec,"The stability of the air refers to its temperature relative to the surrounding atmosphere. If the air is cooler than its surroundings, it sinks and is stable. If warmer, it rises and is considered unstable.",2019-02-20 15:24:48,b8cf02eb-77a4-4655-983b-44734f4d74c0,Faculty
79b899dc-6cc0-4443-99a6-00d373abb23b,Anyone know how to install adobe flash?,18563b1e-a467-44b3-aed7-3607a1acd712,001,c86c8c8d-dca6-41cd-a010-a83e40d93e75,CLIMATE 102,Extreme Weather,b5009b89-faf4-4d53-b713-786fe181693f,Student,0368ac0a-02ee-416e-8070-71d099c8cfbe,https://www.adobe.com/support/flashplayer/debug_downloads.html,2019-01-11 15:05:21,e4705d61-7ef8-49cf-829d-0e90a88b198a,Student
ede6b9c8-be0d-4925-bb3d-5c1602db896e,is there any outline for the final?,18563b1e-a467-44b3-aed7-3607a1acd712,001,c86c8c8d-dca6-41cd-a010-a83e40d93e75,CLIMATE 102,Extreme Weather,97290fec-0d80-4141-94f9-3152f1c7523f,Student,03834b5f-fb0b-4308-a6b9-c963d00c87f3,"If you mean some sort of study outline, there is not.",2019-04-15 14:31:32,b8cf02eb-77a4-4655-983b-44734f4d74c0,Faculty
1d6f809e-1bd8-4ee0-8f15-82e7d97f2dff,Does the formula only apply to solstices? Is it different during an equinox?,a1229243-96ae-4a14-802b-6a6f99d579df,001,c86c8c8d-dca6-41cd-a010-a83e40d93e75,CLIMATE 102,Extreme Weather,7949f6b1-62c7-4426-acc9-1b0edceb4d9d,Student,038f9d9f-3a3c-4e89-848d-af4b3598593e,This formula applies to all situations. If we stay put at our current location the only thing that will change throughout the year is the declination angle. Let me know if that makes sense,2018-09-21 14:21:38,1d854718-14d2-4e81-b8e0-b5774aae35e0,Faculty
59060a16-a93c-47d9-ab0f-467e84bf7893,"Slide 4 is still unavailable for me, can it be reopened?",a1229243-96ae-4a14-802b-6a6f99d579df,001,c86c8c8d-dca6-41cd-a010-a83e40d93e75,CLIMATE 102,Extreme Weather,5fe17eb0-817d-4cc0-a065-875d7daf41c7,Student,0396bed1-758a-4e17-b6db-aa79f2fd50cb,Try refreshing your page. It shows as un-hidden and open to be answered for me,2018-11-14 15:17:35,1d854718-14d2-4e81-b8e0-b5774aae35e0,Faculty
526f8e7e-2cfb-423c-8495-4e8c38f2e99f,how do you know about how the energy will change?,18563b1e-a467-44b3-aed7-3607a1acd712,001,c86c8c8d-dca6-41cd-a010-a83e40d93e75,CLIMATE 102,Extreme Weather,b08b3266-9ab1-456e-aa37-8016ab2b9143,Student,03be0f32-f8f7-46c4-ad61-85698ca5f1e8,By using the stefan-boltzmann law discussed in the last lecture.,2019-01-18 15:24:44,b8cf02eb-77a4-4655-983b-44734f4d74c0,Faculty
6971cfb0-22bb-41ac-845e-e651fc0b5613,Can't see slide 6,18563b1e-a467-44b3-aed7-3607a1acd712,001,c86c8c8d-dca6-41cd-a010-a83e40d93e75,CLIMATE 102,Extreme Weather,616c259a-0616-457c-8cd7-aeed4bda7c65,Student,03dd3135-db21-44ad-9e82-ae33c8011055,I'm pretty sure it's not supposed to be blank because it seems that the ten slides after it are referring to slide 6,2019-02-25 15:08:49,eafdd2ec-b649-4fbb-8e44-73e8f0a47adc,Student
f5a3b362-b410-48e5-95fd-dc4e7842409d,What is wind shear again and why does it go against the formation of hurricanes?,a1229243-96ae-4a14-802b-6a6f99d579df,001,c86c8c8d-dca6-41cd-a010-a83e40d93e75,CLIMATE 102,Extreme Weather,db4dc4a9-2209-4e50-af0b-40e09c04405c,Student,041be2f4-088d-4dab-a96c-14370092cc84,"Wind shear is a change in wind speed or direction as you go up in altitude. In this case, if there is too much it can cause the storm to dissipate.",2018-09-12 14:48:29,a514d910-d884-4adb-97f6-894ab9bf1c02,Faculty
33fda916-7a1f-4ccb-a54c-223a6a55db85,what does the q stand for in the specific heat equation,a1229243-96ae-4a14-802b-6a6f99d579df,001,c86c8c8d-dca6-41cd-a010-a83e40d93e75,CLIMATE 102,Extreme Weather,c961a670-e75a-49ea-b316-495610b1ee4c,Student,041eddcb-e7d1-4a6b-abe0-939a66e2dfbc,Q is the heat supplied,2018-09-19 14:43:10,1d854718-14d2-4e81-b8e0-b5774aae35e0,Faculty
fc9b9a6c-b151-422e-a685-6bfe2ba058c5,"How do we know which side of the slope to add the angle, and which side to subtract?",18563b1e-a467-44b3-aed7-3607a1acd712,001,c86c8c8d-dca6-41cd-a010-a83e40d93e75,CLIMATE 102,Extreme Weather,d176f899-e541-4bab-9cd5-b7bc7150fa89,Student,0420b97f-7a75-4594-965c-b144e8bd7e81,"If the slope goes towards the direction of the sun then add the angle, and if the slope goes away from the direction of the sun then subtract the angle.",2019-01-23 15:46:32,b8cf02eb-77a4-4655-983b-44734f4d74c0,Faculty
fc38a468-a70b-4eee-bf05-2010e0e93c48,Does the professor use a microphone? It's a bit hard to hear in lecture,18563b1e-a467-44b3-aed7-3607a1acd712,001,c86c8c8d-dca6-41cd-a010-a83e40d93e75,CLIMATE 102,Extreme Weather,20843146-6e2a-4441-a196-07a5b4af21d1,Student,04736993-ffac-4605-898a-e7d72198166e,"lol neither live stream nor in person can hear, this lecture might be a total waste",2019-01-11 15:11:49,198fc8b0-13f4-4de5-91b6-0b842f8031a7,Student
89d279fa-2d90-477a-81de-17b957c3016d,the question with the wind wouldn't let me submit an answer,a1229243-96ae-4a14-802b-6a6f99d579df,001,c86c8c8d-dca6-41cd-a010-a83e40d93e75,CLIMATE 102,Extreme Weather,9161f423-6b2e-4d81-a9a4-b885e26ccbb3,Student,0511cf96-42ec-4ce1-b862-a2b69cb5b1f7,just figured it out. thanks for the help,2018-10-17 14:15:11,9161f423-6b2e-4d81-a9a4-b885e26ccbb3,Student
3ba1010a-db7d-47fb-9aaa-a4cff3b5737b,can you reopen the question 1 more time? Active learning platform is always buggy on my computer.,a1229243-96ae-4a14-802b-6a6f99d579df,001,c86c8c8d-dca6-41cd-a010-a83e40d93e75,CLIMATE 102,Extreme Weather,db4d71c8-7ce5-41df-bc2b-67c1c6ebcac1,Student,055ea124-0eee-4d20-9837-cf0fcaca379f,thank you my friend! I'm done,2018-11-12 15:19:31,db4d71c8-7ce5-41df-bc2b-67c1c6ebcac1,Student
e04358f5-468b-458f-968e-22d1da0baf60,Up to which lecture does the test cover?,18563b1e-a467-44b3-aed7-3607a1acd712,001,c86c8c8d-dca6-41cd-a010-a83e40d93e75,CLIMATE 102,Extreme Weather,626e1fad-0b67-4788-84b8-ce53247631f1,Student,056a659c-40a5-49e9-a5e4-ce3f99bb7944,also it said we can see the lecture transcripts but I tried looking and its all just gibberish,2019-02-06 15:09:51,e4705d61-7ef8-49cf-829d-0e90a88b198a,Student
794551a4-036c-4984-8e64-445ed6c109ce,will the exams be curved? the average was really low,18563b1e-a467-44b3-aed7-3607a1acd712,001,c86c8c8d-dca6-41cd-a010-a83e40d93e75,CLIMATE 102,Extreme Weather,97290fec-0d80-4141-94f9-3152f1c7523f,Student,06268451-e359-48be-9482-11f982e2e56f,where did you find the grade average posted?,2019-04-03 14:39:03,438d4c40-4289-4589-a498-5d9241b4f32b,Student
4091b25f-fbd3-49fb-981f-73c7d35f2940,How do you install adobe flash? It won't let me click on it in the slide and the livestream won't work without it.,18563b1e-a467-44b3-aed7-3607a1acd712,001,c86c8c8d-dca6-41cd-a010-a83e40d93e75,CLIMATE 102,Extreme Weather,8d57cf64-a427-4163-b0ec-89f17ae9a97b,Student,066a9785-fb7a-4ea2-acaf-c0a3a149ba71,try using another browser other than chrome,2019-01-11 15:07:59,f8ee6ddb-455b-437c-9165-c9d560cf7e7c,Student
ae58ffe6-0714-4a7d-863a-32bc24e5ffde,So do planes have to take the difference in pressure into account when flying?,18563b1e-a467-44b3-aed7-3607a1acd712,001,c86c8c8d-dca6-41cd-a010-a83e40d93e75,CLIMATE 102,Extreme Weather,a96f4cd9-95b4-4ffc-a83b-a3e72508dda1,Student,066d1a87-892c-491f-a70c-c85421a6758a,"Not super sure. But I do know that cruising altitudes of planes are ~30,000 feet, which is in the stratosphere where the air is colder and much less dense and above the weather phenomenon discussed in that slide.",2019-01-14 15:28:58,b8cf02eb-77a4-4655-983b-44734f4d74c0,Faculty
6a1c9fee-a2e8-4c95-b3fd-a023110cdeb7,"If a storm like this were to knock out our power, would that have an impact on nuclear plants?",18563b1e-a467-44b3-aed7-3607a1acd712,001,c86c8c8d-dca6-41cd-a010-a83e40d93e75,CLIMATE 102,Extreme Weather,4be02897-2391-41d0-91ff-1ec240367867,Student,06e9a38c-701b-4913-9dc4-2c6a9bb93ff8,Not sure - although I'd assume that some external power is necessary to properly run nuclear plants - so I would guess it would knock nuclear plants out of commission.,2019-01-16 15:26:58,b8cf02eb-77a4-4655-983b-44734f4d74c0,Faculty
f17acdea-a0aa-45aa-b5d2-fae6826f490b,What are the most efficient ways to protect homes from a storm surge?,a1229243-96ae-4a14-802b-6a6f99d579df,001,c86c8c8d-dca6-41cd-a010-a83e40d93e75,CLIMATE 102,Extreme Weather,be59da78-cd9a-4cd7-9050-d52fac48b598,Student,0715aaf9-0c58-481e-8a2c-07c0039b452f,I'm no civil engineer but you will need a house with a strong foundation to withstand storm surge. It must be strong enough to withstand high winds as well in order to be standing after a storm.,2018-09-17 14:21:49,1d854718-14d2-4e81-b8e0-b5774aae35e0,Faculty
506f10e5-a7c9-4fe4-9426-35d7099bdc76,"for the common good blood drive point, will it be counted against us if we cannot donate?  I have a medical reason that I am not able to donate, but really don't want to lose points simply because I cannot doante.",a1229243-96ae-4a14-802b-6a6f99d579df,001,c86c8c8d-dca6-41cd-a010-a83e40d93e75,CLIMATE 102,Extreme Weather,9f80cd7c-2d11-4c50-8551-c751df5165d8,Student,074cae39-9fd1-4f9d-bbd8-0d9a1ea6683a,"Austin and I are not in charge of the common good points, I would recommend talking to Professor Samson about it.",2018-10-29 14:02:34,a514d910-d884-4adb-97f6-894ab9bf1c02,Faculty
02e80e8c-4711-45a6-8a1c-5c258d444e37,should we be expected to know the conversion formulas for celsius to farenheit?,a1229243-96ae-4a14-802b-6a6f99d579df,001,c86c8c8d-dca6-41cd-a010-a83e40d93e75,CLIMATE 102,Extreme Weather,dd316280-56da-4f82-94ad-3df1b48e5068,Student,0761f032-542b-4f22-b9f2-b34a2071c0c9,All conversions are fair game for an exam. It is open note/computer though so you do not have to memorize it if you do not want to,2018-09-21 14:34:57,1d854718-14d2-4e81-b8e0-b5774aae35e0,Faculty
e7fb923d-ee4d-439e-8726-6ced5da2d147,would questions from lecture slides be similar to exam questions?,a1229243-96ae-4a14-802b-6a6f99d579df,001,c86c8c8d-dca6-41cd-a010-a83e40d93e75,CLIMATE 102,Extreme Weather,dd316280-56da-4f82-94ad-3df1b48e5068,Student,078e5810-4987-4317-a7d0-b8ef2fd48cb7,"They are definitely important to study, yes.",2018-09-28 14:19:06,a514d910-d884-4adb-97f6-894ab9bf1c02,Faculty
69d31678-c5a6-4c56-a66b-03845235b55c,The test is Friday right... it's only on Wednesday if we requested to take it Wednesday right?,18563b1e-a467-44b3-aed7-3607a1acd712,001,c86c8c8d-dca6-41cd-a010-a83e40d93e75,CLIMATE 102,Extreme Weather,e7927a54-9e41-4892-9500-c6cf04117d73,Student,07ba5051-14c6-4f68-9557-b8daa827dce3,if we take it Wednesday what do we do on Friday,2019-04-15 14:07:13,e4705d61-7ef8-49cf-829d-0e90a88b198a,Student
59d8555d-8b14-4e29-a63c-d9b0ebbd5bb0,"when it asks relative humidity, is it asking to give the answer as a percent?",a1229243-96ae-4a14-802b-6a6f99d579df,001,c86c8c8d-dca6-41cd-a010-a83e40d93e75,CLIMATE 102,Extreme Weather,6152dac6-ceb8-4da5-91b3-d5dcd1536516,Student,07be93d9-2cc2-405e-abc5-2298fa789cfe,Yes,2018-09-26 14:27:38,a514d910-d884-4adb-97f6-894ab9bf1c02,Faculty
66522aaf-6116-4ba3-a87e-736a379ee131,What exactly are we looking for in these diagrams to see if a tornado will form?,18563b1e-a467-44b3-aed7-3607a1acd712,001,c86c8c8d-dca6-41cd-a010-a83e40d93e75,CLIMATE 102,Extreme Weather,dcf57c8c-349f-4ae2-81fc-61f8a1b0ae91,Student,07c5df8a-df83-4b55-b431-232fb9164265,Like how can we tell based off of the green and red lines?,2019-04-10 14:22:39,dcf57c8c-349f-4ae2-81fc-61f8a1b0ae91,Student
f11f8d4e-a5fd-4c51-ac43-662e14777f9f,can we use these maps on the exam?,18563b1e-a467-44b3-aed7-3607a1acd712,001,c86c8c8d-dca6-41cd-a010-a83e40d93e75,CLIMATE 102,Extreme Weather,c118e172-a079-4870-b994-3ab995346ae8,Student,07d2f3e2-2678-4a08-838a-2d49d717f591,These specific maps with your own lines on them? Sure.,2019-03-13 14:25:44,b8cf02eb-77a4-4655-983b-44734f4d74c0,Faculty
c815a810-c673-44aa-9567-1959e7be2d04,Why will the last warming temperature not be 26C?,18563b1e-a467-44b3-aed7-3607a1acd712,001,c86c8c8d-dca6-41cd-a010-a83e40d93e75,CLIMATE 102,Extreme Weather,d176f899-e541-4bab-9cd5-b7bc7150fa89,Student,07d61af6-230e-437d-b106-e26386126bf9,This diagram depicts a scenario where the rain has evaporated by 500 and does not reach the ground. So the last step uses the dry lapse rate.,2019-03-27 14:21:14,b8cf02eb-77a4-4655-983b-44734f4d74c0,Faculty
68fd11ba-a350-4f85-8f95-2c3491236214,"there is a hidden slide that we have already passed, is that on purpose",a1229243-96ae-4a14-802b-6a6f99d579df,001,c86c8c8d-dca6-41cd-a010-a83e40d93e75,CLIMATE 102,Extreme Weather,6bbb5ea5-ff7d-4ae3-ba9d-4c0256df3eb8,Student,07ef4217-ea05-47e8-87f9-bcbb0e578fad,I am assuming so...he must just have not wanted to use time on it.,2018-11-30 15:04:57,a514d910-d884-4adb-97f6-894ab9bf1c02,Faculty
059a0152-f426-4b6d-96d5-ca5986f2186e,when are the course work homework assignments graded so we can see which answers are wrong or right,18563b1e-a467-44b3-aed7-3607a1acd712,001,c86c8c8d-dca6-41cd-a010-a83e40d93e75,CLIMATE 102,Extreme Weather,082d8bf4-9cb7-4af4-9bbb-ea72b51fd0d2,Student,080f91be-1947-42f3-b862-1d7600d8a06c,"The assignments in the beginning of the course are due the Monday before the midterm. The assignments may be graded before the midterm date then but there is no guarantee. This is the case for the first midterm. After the first midterm assignments will be due as they are assigned so there won't be the same complication. However, under the recommended homeworks on course.work you can see ""review"" assignments that you can use to study since the answers are available to you at all times to unhide.",2019-01-23 15:24:07,b8cf02eb-77a4-4655-983b-44734f4d74c0,Faculty
7831d4f4-acd7-441f-a660-aa7fb157797d,sometime next week? what did the Prof mean by that?,18563b1e-a467-44b3-aed7-3607a1acd712,001,c86c8c8d-dca6-41cd-a010-a83e40d93e75,CLIMATE 102,Extreme Weather,76c0c898-4e99-461b-9cb8-5b940acbea42,Student,08be9b4e-77a9-4650-8215-79fe2de95704,Our second exam is Friday (the week we get back from break),2019-03-01 15:19:23,02e5737e-1bac-4181-a471-f04dd7333672,Student
9b66572a-ebd7-4a1a-a0ec-660c401cf94f,"What are the differences in air, 200k and air, 1000k?",a1229243-96ae-4a14-802b-6a6f99d579df,001,c86c8c8d-dca6-41cd-a010-a83e40d93e75,CLIMATE 102,Extreme Weather,c17c7169-a5c6-4b5b-9c8e-6b79a1bafd18,Student,0912489b-a381-4394-bb75-bbe9f58816d4,Air has different heat capacity at different temperatures! The K stands for Kelvin which is a way atmospheric scientists express temperature.,2018-09-19 14:44:06,1d854718-14d2-4e81-b8e0-b5774aae35e0,Faculty
7e0a599d-45f2-4e94-8a81-207e229a7684,How do we determine which way friction is going to pull the wind in the North and Southern hemispheres in addition to the equator?,18563b1e-a467-44b3-aed7-3607a1acd712,001,c86c8c8d-dca6-41cd-a010-a83e40d93e75,CLIMATE 102,Extreme Weather,02e5737e-1bac-4181-a471-f04dd7333672,Student,091e1d30-728a-44fc-a8da-cf0bd50ac050,"It lessens the wind direction difference between the direction purely based on the pressure gradient force, and the direction that you get from gradient force + coriolis force.",2019-02-18 15:34:43,b8cf02eb-77a4-4655-983b-44734f4d74c0,Faculty
6f9a1f33-c6ef-42dd-8e39-c82b140f40be,No issues with lag but the image doesn't display for the wellness chart; can't submit a response either.,a1229243-96ae-4a14-802b-6a6f99d579df,001,c86c8c8d-dca6-41cd-a010-a83e40d93e75,CLIMATE 102,Extreme Weather,0cc513e2-e262-4264-ac2c-09a9e068a49d,Student,0946a21f-966e-4def-bc0e-fea4e3676a0b,"I'm using chrome, and I can't see the image, but I can stick click a spot on it and submit that.",2018-10-08 14:40:02,c4ac86b9-7d44-49a2-a1ce-3abad095a131,Student
d11d00fe-3bfc-4cbe-b772-26fb6a9972f5,Is there any sort of study group for this class? I understand there are office hours but I feel very behind just in general.,a1229243-96ae-4a14-802b-6a6f99d579df,001,c86c8c8d-dca6-41cd-a010-a83e40d93e75,CLIMATE 102,Extreme Weather,7949f6b1-62c7-4426-acc9-1b0edceb4d9d,Student,094feef3-547e-4b51-941f-33b01c5c049b,"There is no study group set up, but office hours can be very helpful. You can also email Austin and I and try to set up another time to meet if those times do not work for you.",2018-10-31 14:10:04,a514d910-d884-4adb-97f6-894ab9bf1c02,Faculty
